hist_bin,dataset,args,remove_categorical,epsilon,final_trees,train_auc,test_auc,train_pr,test_pr,train_acc,test_acc,f1_score,training_time
32,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'gbm', 'training_method': 'boosting', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 0.2}",False,0.2,100,0.7766312066951603,0.7735063570973693,0.2751077959922886,0.26573984540957785,0.9304770276048843,0.9303788697652504,0.0,1.076448917388916
32,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'gbm', 'training_method': 'boosting', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 0.3}",False,0.3,100,0.7281997351821703,0.7273535749986414,0.2273044033820887,0.22544414461196224,0.930548296669359,0.9306560239461212,0.0234192037470726,1.0852978229522705
32,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'gbm', 'training_method': 'boosting', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 0.4}",False,0.4,100,0.7981118397092766,0.793993527481484,0.3289694814340236,0.3294132499314468,0.9306195657338338,0.9304897314375987,0.014925373134328358,1.083756923675537
32,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'gbm', 'training_method': 'boosting', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 0.5}",False,0.5,100,0.7603026431813228,0.7547529097593872,0.2519141834741488,0.24579585941117654,0.9304651494274718,0.9301571464205538,0.006309148264984227,1.2472150325775146
32,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'verbose': False, 'training_method': 'rf', 'max_depth': 4, 'num_trees': 100, 'gradient_budgets': 'vector_mechanism', 'epsilon': 0.05}",False,0.05,100,0.7544070173233542,0.7501331531139745,0.20010528417960727,0.19798396386847533,0.9305126621371217,0.9305174468556858,0.0,1.2083401679992676
32,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'verbose': False, 'training_method': 'rf', 'max_depth': 4, 'num_trees': 100, 'gradient_budgets': 'vector_mechanism', 'epsilon': 0.1}",False,0.1,100,0.7271778178844992,0.7307248585832546,0.16012092257447608,0.15966415601202416,0.9305126621371217,0.9305174468556858,0.0,1.4848778247833252
32,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'verbose': False, 'training_method': 'rf', 'max_depth': 4, 'num_trees': 100, 'gradient_budgets': 'vector_mechanism', 'epsilon': 0.2}",False,0.2,100,0.7931716124713137,0.7900435699087055,0.2598661179565357,0.2552318528603062,0.9305126621371217,0.9305174468556858,0.0,1.2642741203308105
32,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'verbose': False, 'training_method': 'rf', 'max_depth': 4, 'num_trees': 100, 'gradient_budgets': 'vector_mechanism', 'epsilon': 0.3}",False,0.3,100,0.7741193857954561,0.7737864746565695,0.24822273448465473,0.2438208765138533,0.9305126621371217,0.9305174468556858,0.0,1.1183841228485107
32,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'verbose': False, 'training_method': 'rf', 'max_depth': 4, 'num_trees': 100, 'gradient_budgets': 'vector_mechanism', 'epsilon': 0.4}",False,0.4,100,0.7893878695279037,0.7821741584990514,0.2713377554878917,0.26380591769119105,0.9305126621371217,0.9305174468556858,0.0,1.4159317016601562
32,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'verbose': False, 'training_method': 'rf', 'max_depth': 4, 'num_trees': 100, 'gradient_budgets': 'vector_mechanism', 'epsilon': 0.5}",False,0.5,100,0.7254267754479657,0.7209054060081109,0.21296199361556523,0.20984190244513845,0.9305126621371217,0.9305174468556858,0.0,1.535513162612915
32,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'verbose': False, 'training_method': 'rf', 'feature_interaction_method': 'cyclical', 'feature_interaction_k': 1, 'max_depth': 4, 'num_trees': 100, 'gradient_budgets': 'vector_mechanism', 'epsilon': 0.05}",False,0.05,100,0.687117433047633,0.6862481127187117,0.1490876675354222,0.1495311146844251,0.9305126621371217,0.9305174468556858,0.0,1.1448917388916016
32,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'verbose': False, 'training_method': 'rf', 'feature_interaction_method': 'cyclical', 'feature_interaction_k': 1, 'max_depth': 4, 'num_trees': 100, 'gradient_budgets': 'vector_mechanism', 'epsilon': 0.1}",False,0.1,100,0.7504045770977529,0.7433949877496758,0.20795723632204355,0.206768988998123,0.9305126621371217,0.9305174468556858,0.0,1.1705868244171143
32,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'verbose': False, 'training_method': 'rf', 'feature_interaction_method': 'cyclical', 'feature_interaction_k': 1, 'max_depth': 4, 'num_trees': 100, 'gradient_budgets': 'vector_mechanism', 'epsilon': 0.2}",False,0.2,100,0.7203128411553442,0.71489877191187,0.1854800448866169,0.1813789943675087,0.9305126621371217,0.9305174468556858,0.0,1.099045991897583
32,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'verbose': False, 'training_method': 'rf', 'feature_interaction_method': 'cyclical', 'feature_interaction_k': 1, 'max_depth': 4, 'num_trees': 100, 'gradient_budgets': 'vector_mechanism', 'epsilon': 0.3}",False,0.3,100,0.7821001487527312,0.7794058924877503,0.2767270449214272,0.2754199236988862,0.9305126621371217,0.9305174468556858,0.0,1.1056201457977295
32,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'verbose': False, 'training_method': 'rf', 'feature_interaction_method': 'cyclical', 'feature_interaction_k': 1, 'max_depth': 4, 'num_trees': 100, 'gradient_budgets': 'vector_mechanism', 'epsilon': 0.4}",False,0.4,100,0.7697446622383434,0.7667219579304355,0.2337556348628036,0.23069486550613688,0.9305126621371217,0.9305174468556858,0.0,1.5640943050384521
32,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'verbose': False, 'training_method': 'rf', 'feature_interaction_method': 'cyclical', 'feature_interaction_k': 1, 'max_depth': 4, 'num_trees': 100, 'gradient_budgets': 'vector_mechanism', 'epsilon': 0.5}",False,0.5,100,0.7837699674411104,0.777659546181872,0.2755279150494261,0.2727801011241602,0.9305126621371217,0.9305174468556858,0.0,0.9934408664703369
32,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'verbose': False, 'training_method': 'batched_boosting', 'batched_update_size': 5, 'max_depth': 4, 'num_trees': 100, 'gradient_budgets': 'vector_mechanism', 'epsilon': 0.05}",False,0.05,100,0.724917932876012,0.7219740525658435,0.19826978227768513,0.19138284501631947,0.9305126621371217,0.9305174468556858,0.0,1.1698250770568848
32,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'verbose': False, 'training_method': 'batched_boosting', 'batched_update_size': 5, 'max_depth': 4, 'num_trees': 100, 'gradient_budgets': 'vector_mechanism', 'epsilon': 0.1}",False,0.1,100,0.7701951176722042,0.7686502098645148,0.25912718776384297,0.2572864091021264,0.9305839312015964,0.9307391702003824,0.022682831443097382,1.5731141567230225
32,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'verbose': False, 'training_method': 'batched_boosting', 'batched_update_size': 5, 'max_depth': 4, 'num_trees': 100, 'gradient_budgets': 'vector_mechanism', 'epsilon': 0.2}",False,0.2,100,0.7777585917958406,0.7841632396942104,0.2833839716336697,0.2820070139940463,0.9305601748467716,0.93057287769186,0.015717092337917488,1.092576026916504
32,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'verbose': False, 'training_method': 'batched_boosting', 'batched_update_size': 5, 'max_depth': 4, 'num_trees': 100, 'gradient_budgets': 'vector_mechanism', 'epsilon': 0.3}",False,0.3,100,0.7915421907216439,0.7855278229832385,0.3001859537459429,0.29793412977525396,0.9305364184919466,0.9305174468556858,0.005553351844506148,1.2648451328277588
32,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'verbose': False, 'training_method': 'batched_boosting', 'batched_update_size': 5, 'max_depth': 4, 'num_trees': 100, 'gradient_budgets': 'vector_mechanism', 'epsilon': 0.4}",False,0.4,100,0.7492565145600709,0.7460714692968226,0.2656796668953573,0.26411237375231644,0.9305126621371217,0.9305174468556858,0.0,1.03607177734375
32,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'verbose': False, 'training_method': 'batched_boosting', 'batched_update_size': 5, 'max_depth': 4, 'num_trees': 100, 'gradient_budgets': 'vector_mechanism', 'epsilon': 0.5}",False,0.5,100,0.7531546085743284,0.7535570207434196,0.2657897903602664,0.27367048031653074,0.930441393072647,0.9303511543471633,0.00554016620498615,1.1085102558135986
32,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'verbose': False, 'training_method': 'batched_boosting', 'batched_update_size': 10, 'max_depth': 4, 'num_trees': 100, 'gradient_budgets': 'vector_mechanism', 'epsilon': 0.05}",False,0.05,100,0.6769557929227565,0.6777634703606692,0.1335695887111039,0.13711196952283602,0.9305126621371217,0.9305174468556858,0.0,1.0123319625854492
32,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'verbose': False, 'training_method': 'batched_boosting', 'batched_update_size': 10, 'max_depth': 4, 'num_trees': 100, 'gradient_budgets': 'vector_mechanism', 'epsilon': 0.1}",False,0.1,100,0.7511353671674335,0.7435644008059973,0.2722939517102161,0.26602136366785734,0.9305126621371217,0.9305174468556858,0.0,0.982262134552002
32,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'verbose': False, 'training_method': 'batched_boosting', 'batched_update_size': 10, 'max_depth': 4, 'num_trees': 100, 'gradient_budgets': 'vector_mechanism', 'epsilon': 0.2}",False,0.2,100,0.7742624716519889,0.7710464669260257,0.30261310237628525,0.30036172769213193,0.9305126621371217,0.9305174468556858,0.0,1.0706110000610352
32,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'verbose': False, 'training_method': 'batched_boosting', 'batched_update_size': 10, 'max_depth': 4, 'num_trees': 100, 'gradient_budgets': 'vector_mechanism', 'epsilon': 0.3}",False,0.3,100,0.7866794656859504,0.7910921083562082,0.2965222837956272,0.3070583527432202,0.9305126621371217,0.9305174468556858,0.0,1.0320830345153809
32,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'verbose': False, 'training_method': 'batched_boosting', 'batched_update_size': 10, 'max_depth': 4, 'num_trees': 100, 'gradient_budgets': 'vector_mechanism', 'epsilon': 0.4}",False,0.4,100,0.7316247128103442,0.7313938022444049,0.2196710568424684,0.22377463168090925,0.9305126621371217,0.9305174468556858,0.0,1.1068611145019531
32,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'verbose': False, 'training_method': 'batched_boosting', 'batched_update_size': 10, 'max_depth': 4, 'num_trees': 100, 'gradient_budgets': 'vector_mechanism', 'epsilon': 0.5}",False,0.5,100,0.7930623685702958,0.7883922693232641,0.30124789449227696,0.3015430613275026,0.9305126621371217,0.9305174468556858,0.0,1.0412909984588623
32,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'verbose': False, 'training_method': 'batched_boosting', 'batched_update_size': 25, 'max_depth': 4, 'num_trees': 100, 'gradient_budgets': 'vector_mechanism', 'epsilon': 0.05}",False,0.05,100,0.6998295027923049,0.7343988271453143,0.1674739520045143,0.1913367710442731,0.9305126621371217,0.9305174468556858,0.0,0.9960508346557617
32,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'verbose': False, 'training_method': 'batched_boosting', 'batched_update_size': 25, 'max_depth': 4, 'num_trees': 100, 'gradient_budgets': 'vector_mechanism', 'epsilon': 0.1}",False,0.1,100,0.7455669482210878,0.7382871832105347,0.20959113468353685,0.22947569518558297,0.9305126621371217,0.9305174468556858,0.0,1.043205976486206
32,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'verbose': False, 'training_method': 'batched_boosting', 'batched_update_size': 25, 'max_depth': 4, 'num_trees': 100, 'gradient_budgets': 'vector_mechanism', 'epsilon': 0.2}",False,0.2,100,0.7827048252226326,0.781754270267591,0.2943816665836413,0.2832344379727576,0.9305126621371217,0.9305174468556858,0.0,1.083451747894287
32,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'verbose': False, 'training_method': 'batched_boosting', 'batched_update_size': 25, 'max_depth': 4, 'num_trees': 100, 'gradient_budgets': 'vector_mechanism', 'epsilon': 0.3}",False,0.3,100,0.7484038081310159,0.7446685825824583,0.25238998431387827,0.24371291594747266,0.9305126621371217,0.9305174468556858,0.0,0.9881012439727783
32,Credit 1_1,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'verbose': False, 'training_method': 'batched_boosting', 'batched_update_size': 25, 'max_depth': 4, 'num_trees': 100, 'gradient_budgets': 'vector_mechanism', 'epsilon': 0.4}",False,0.4,100,0.7651029987738864,0.7515407921143606,0.2770794847142387,0.26568217211130124,0.9305958093790089,0.9305174468556858,0.0,1.1082711219787598
