hist_bin,dataset,n,m,args,remove_categorical,epsilon,final_trees,train_auc,test_auc,train_pr,test_pr,train_acc,test_acc,f1_score,training_time,avg_client_rounds_sent,std_client_rounds_sent,min_client_rounds_sent,max_client_rounds_set,total_client_rounds_sent,avg_client_rounds_received,std_client_rounds_received,min_client_rounds_received,max_client_rounds_received,total_client_rounds_received,avg_client_rounds_sent_payload,std_client_rounds_sent_payload,min_client_rounds_sent_payload,max_client_rounds_sent_payload,total_client_rounds_sent_payload,avg_client_rounds_received_payload,std_client_rounds_received_payload,min_client_rounds_received_payload,max_client_rounds_received_payload,total_client_rounds_received_payload
4,synthetic_40000_30_26_2_2_None_1,28000,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.8950219351092034,0.89067731252325,0.8918480556603876,0.8811740096941337,0.8166785714285715,0.8156666666666667,0.8173108688470433,0.8143470287322998,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,317.46534653465346,285.29184516552385,0,1696,32064,61.78217821782178,283.87835925040304,0,1920,6240
8,synthetic_40000_30_26_2_2_None_1,28000,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9092667815973164,0.9016018729341657,0.9049157327008084,0.8973136828475321,0.8313928571428572,0.8243333333333334,0.8273263433813892,0.8445539474487305,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,380.7524752475247,565.4682700860155,0,3184,38456,130.69306930693068,593.2128621776129,0,3840,13200
16,synthetic_40000_30_26_2_2_None_1,28000,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.907493587140763,0.899801316578363,0.9006271254131956,0.8905572126258772,0.8264642857142858,0.822,0.8248893261190359,0.9787189960479736,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,493.7029702970297,1064.967824034511,0,5856,49864,268.51485148514854,1213.133889534807,0,7680,27120
32,synthetic_40000_30_26_2_2_None_1,28000,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9111154811805653,0.9043341241484996,0.9051457394594061,0.8910415279795489,0.8321785714285714,0.82825,0.8306908732440648,1.0205392837524414,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,758.5742574257425,2234.1616690154087,0,11728,76616,582.1782178217821,2587.160836894602,0,15360,58800
64,synthetic_40000_30_26_2_2_None_1,28000,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9059451886759802,0.9000590666929185,0.9045083452446905,0.897871209228885,0.8240357142857143,0.818,0.8195637805684072,1.155116081237793,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,1247.049504950495,4387.425457607696,0,22368,125952,1166.7326732673268,5175.49464014026,0,30720,117840
128,synthetic_40000_30_26_2_2_None_1,28000,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9055545150790254,0.8959088148483623,0.9031163774493365,0.8904290075646801,0.8255357142857143,0.81375,0.8171479996727481,1.2614343166351318,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,2195.960396039604,8569.649091006353,0,43376,221792,2328.7128712871286,10329.116556528403,0,61440,235200
256,synthetic_40000_30_26_2_2_None_1,28000,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9131214359172035,0.9085752093667598,0.9096108450027451,0.9018031175967094,0.834,0.831,0.8322858087992061,1.5616331100463867,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,3931.7227722772277,16192.48441980171,0,81040,397104,4438.811881188119,19832.463001034026,0,122880,448320
512,synthetic_40000_30_26_2_2_None_1,28000,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.898755375103796,0.8944511475338434,0.8939453484640485,0.8867103061023753,0.8166785714285715,0.8135833333333333,0.8152003304419662,2.1061370372772217,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,7080.792079207921,29979.207738696794,0,147056,715160,8126.732673267326,36788.342996303654,0,245760,820800
2,synthetic_40000_30_26_2_2_None_1,28000,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.881830310903775,0.8806396969509764,0.8776503611576474,0.8734563801962003,0.8005357142857142,0.80175,0.8010037641154327,0.49513697624206543,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,253.46534653465346,25.346534653465348,0,256,25600,4.752475247524752,47.52475247524754,0,480,480
4,synthetic_40000_30_26_2_2_None_1,28000,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.8483294581279864,0.8426552078467591,0.8409182032409798,0.8304884849087593,0.7692142857142857,0.7688333333333334,0.7716872427983539,0.5429551601409912,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,253.46534653465346,25.346534653465348,0,256,25600,9.504950495049505,95.04950495049508,0,960,960
8,synthetic_40000_30_26_2_2_None_1,28000,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.8617649803722385,0.8553442134863172,0.8538184442731691,0.8475361017338268,0.7833571428571429,0.774,0.7773033338807686,0.5434658527374268,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,253.46534653465346,25.346534653465348,0,256,25600,19.00990099009901,190.09900990099015,0,1920,1920
16,synthetic_40000_30_26_2_2_None_1,28000,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.8695509574043943,0.8662684405637513,0.8661345456145857,0.8570329642845591,0.7900357142857143,0.7850833333333334,0.7871585375918131,0.5806238651275635,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,253.46534653465346,25.346534653465348,0,256,25600,38.01980198019802,380.1980198019803,0,3840,3840
32,synthetic_40000_30_26_2_2_None_1,28000,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.8645286445399656,0.8640632451392201,0.8617442407602881,0.8576089956319876,0.7839285714285714,0.78825,0.7893209518282067,0.5485880374908447,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,253.46534653465346,25.346534653465348,0,256,25600,76.03960396039604,760.3960396039606,0,7680,7680
64,synthetic_40000_30_26_2_2_None_1,28000,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.8795731035340746,0.8768256119224942,0.874354758603066,0.870824368576176,0.7976785714285715,0.7995833333333333,0.800992966487381,0.5854668617248535,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,253.46534653465346,25.346534653465348,0,256,25600,152.07920792079207,1520.7920792079212,0,15360,15360
128,synthetic_40000_30_26_2_2_None_1,28000,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.8677124210897702,0.8620819942586642,0.8651434060875365,0.8572263908869868,0.7835357142857143,0.7801666666666667,0.7832018408941486,0.5953719615936279,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,253.46534653465346,25.346534653465348,0,256,25600,304.15841584158414,3041.5841584158425,0,30720,30720
256,synthetic_40000_30_26_2_2_None_1,28000,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.8638609963627744,0.858509353781935,0.8594309529525879,0.8541744498401781,0.7831428571428571,0.7785833333333333,0.7801042787387239,0.692965030670166,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,253.46534653465346,25.346534653465348,0,256,25600,608.3168316831683,6083.168316831685,0,61440,61440
512,synthetic_40000_30_26_2_2_None_1,28000,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.8642183740304894,0.8621554942913308,0.8599506515955414,0.8535317606080577,0.7838571428571428,0.7818333333333334,0.7830626450116008,0.8085639476776123,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,253.46534653465346,25.346534653465348,0,256,25600,1216.6336633663366,12166.33663366337,0,122880,122880
2,synthetic_40000_30_26_2_2_None_1,28000,30,"{'dp_method': '', 'split_method': 'hist_based', 'weight_update_method': 'xgboost', 'sketch_type': 'exact_quantiles', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9774234620158244,0.9702202089867594,0.976238270719969,0.9699777366471881,0.9256428571428571,0.9115833333333333,0.9115464776990413,4.9095659255981445,4.9504950495049505,0.495049504950495,0,5,500,0.009900990099009901,0.09900990099009897,0,1,1,19946.930693069306,2137.53413154349,0,20224,2014640,4.752475247524752,47.52475247524754,0,480,480
4,synthetic_40000_30_26_2_2_None_1,28000,30,"{'dp_method': '', 'split_method': 'hist_based', 'weight_update_method': 'xgboost', 'sketch_type': 'exact_quantiles', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9930256967022683,0.9871394942842198,0.9923167338946018,0.9847543163776132,0.96675,0.9495833333333333,0.9496630335302437,4.237231016159058,4.9504950495049505,0.495049504950495,0,5,500,0.009900990099009901,0.09900990099009897,0,1,1,33923.64356435643,3392.9166564049387,0,34352,3426288,9.504950495049505,95.04950495049508,0,960,960
8,synthetic_40000_30_26_2_2_None_1,28000,30,"{'dp_method': '', 'split_method': 'hist_based', 'weight_update_method': 'xgboost', 'sketch_type': 'exact_quantiles', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9940683296957812,0.9867396329953925,0.9937620617235872,0.9848803711253362,0.9706428571428571,0.9476666666666667,0.9479270315091212,4.564625263214111,4.9504950495049505,0.495049504950495,0,5,500,0.009900990099009901,0.09900990099009897,0,1,1,61395.80198019802,6139.843126998808,0,62064,6200976,19.00990099009901,190.09900990099015,0,1920,1920
16,synthetic_40000_30_26_2_2_None_1,28000,30,"{'dp_method': '', 'split_method': 'hist_based', 'weight_update_method': 'xgboost', 'sketch_type': 'exact_quantiles', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9938363959465784,0.985948688199417,0.9933640592527693,0.9847532357430502,0.96825,0.9445,0.9445923460898502,4.97254204750061,4.9504950495049505,0.495049504950495,0,5,500,0.009900990099009901,0.09900990099009897,0,1,1,116294.97029702971,11629.609988484835,0,117552,11745792,38.01980198019802,380.1980198019803,0,3840,3840
32,synthetic_40000_30_26_2_2_None_1,28000,30,"{'dp_method': '', 'split_method': 'hist_based', 'weight_update_method': 'xgboost', 'sketch_type': 'exact_quantiles', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9936560846632115,0.984382548614466,0.9929971524648395,0.9832020793722802,0.9668928571428571,0.9413333333333334,0.9415185246718724,6.284305095672607,4.9504950495049505,0.495049504950495,0,5,500,0.009900990099009901,0.09900990099009897,0,1,1,226053.22772277228,22605.390036243938,0,228448,22831376,76.03960396039604,760.3960396039606,0,7680,7680
64,synthetic_40000_30_26_2_2_None_1,28000,30,"{'dp_method': '', 'split_method': 'hist_based', 'weight_update_method': 'xgboost', 'sketch_type': 'exact_quantiles', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9929544160667481,0.982850603489157,0.992579257523664,0.9812950095675361,0.9644285714285714,0.9381666666666667,0.9384232365145229,8.267547130584717,4.9504950495049505,0.495049504950495,0,5,500,0.009900990099009901,0.09900990099009897,0,1,1,445564.51485148515,44556.47228392743,0,450192,45002016,152.07920792079207,1520.7920792079212,0,15360,15360
128,synthetic_40000_30_26_2_2_None_1,28000,30,"{'dp_method': '', 'split_method': 'hist_based', 'weight_update_method': 'xgboost', 'sketch_type': 'exact_quantiles', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9928831303291854,0.9825159088959595,0.9926729515443751,0.9816604122907291,0.9617142857142857,0.9378333333333333,0.938122096881221,12.701315879821777,4.9504950495049505,0.495049504950495,0,5,500,0.009900990099009901,0.09900990099009897,0,1,1,884579.4851485149,88457.97369234008,0,893872,89342528,304.15841584158414,3041.5841584158425,0,30720,30720
256,synthetic_40000_30_26_2_2_None_1,28000,30,"{'dp_method': '', 'split_method': 'hist_based', 'weight_update_method': 'xgboost', 'sketch_type': 'exact_quantiles', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9928628088939784,0.982481825547478,0.992484024931082,0.9820120448989846,0.963,0.9365,0.9367214748380668,20.83660888671875,4.9504950495049505,0.495049504950495,0,5,500,0.009900990099009901,0.09900990099009897,0,1,1,1762628.4356435644,176263.19329452893,0,1783680,178025472,608.3168316831683,6083.168316831685,0,61440,61440
512,synthetic_40000_30_26_2_2_None_1,28000,30,"{'dp_method': '', 'split_method': 'hist_based', 'weight_update_method': 'xgboost', 'sketch_type': 'exact_quantiles', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.993030273234375,0.9819316030807125,0.992640993830507,0.9811856855194853,0.9638214285714286,0.9344166666666667,0.9347808071600232,38.56580090522766,4.9504950495049505,0.495049504950495,0,5,500,0.009900990099009901,0.09900990099009897,0,1,1,3518604.673267327,351860.479685763,0,3554544,355379072,1216.6336633663366,12166.33663366337,0,122880,122880
2,synthetic_40000_30_26_2_2_None_1,28000,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9229031763561393,0.9185601582489592,0.9206493145486903,0.9136497569239497,0.8445,0.8416666666666667,0.8407643312101911,0.8879590034484863,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,279.6039603960396,119.7879379709208,0,976,28240,19.00990099009901,105.09312184156508,0,960,1920
4,synthetic_40000_30_26_2_2_None_1,28000,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.8786796389566168,0.8727657490069994,0.8747633123778007,0.8645086446013197,0.7972142857142858,0.7963333333333333,0.8006850432229652,0.867530107498169,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,317.46534653465346,285.29184516552385,0,1696,32064,61.78217821782178,283.87835925040304,0,1920,6240
8,synthetic_40000_30_26_2_2_None_1,28000,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9038489073792351,0.8962961205760533,0.8995557387487857,0.8881737204669397,0.8256071428571429,0.8184166666666667,0.8181287037809866,0.9475350379943848,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,380.35643564356434,563.5255638144945,0,3168,38416,130.69306930693068,593.2128621776129,0,3840,13200
16,synthetic_40000_30_26_2_2_None_1,28000,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9140639464290436,0.9088815706140314,0.9104601270255047,0.901183461077053,0.8383928571428572,0.8304166666666667,0.8327992769698463,0.9546113014221191,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,490.53465346534654,1049.811407526797,0,5744,49544,256.63366336633663,1164.1818418301223,0,7680,25920
32,synthetic_40000_30_26_2_2_None_1,28000,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9148779211846273,0.9099764599895378,0.9125646169811286,0.9059734052033679,0.8376428571428571,0.8318333333333333,0.832669983416252,1.0069661140441895,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,762.6930693069307,2251.2020540084286,0,11648,77032,603.5643564356436,2670.950282984519,0,15360,60960
64,synthetic_40000_30_26_2_2_None_1,28000,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9040661115317915,0.8981413436183749,0.9014745965388812,0.8924438226047042,0.8213928571428571,0.819,0.8208512042230287,1.14927077293396,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,1239.6831683168316,4355.959747904044,0,22400,125208,1176.2376237623762,5213.314798768602,0,30720,118800
128,synthetic_40000_30_26_2_2_None_1,28000,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.900399380742655,0.8927802023467566,0.8997072534229256,0.8910434287657001,0.8210714285714286,0.81275,0.8134495641344957,1.3003919124603271,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,2231.920792079208,8731.32646142064,0,43536,225424,2371.4851485148515,10500.8217864305,0,61440,239520
256,synthetic_40000_30_26_2_2_None_1,28000,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9147332374639142,0.9093400152622291,0.912533539212208,0.9062736188349125,0.8350357142857143,0.8323333333333334,0.8339111771504044,1.60418701171875,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,4001.7425742574255,16501.59268320022,0,80496,404176,4590.891089108911,20401.26253611149,0,122880,463680
512,synthetic_40000_30_26_2_2_None_1,28000,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9131948798187364,0.9058708470537098,0.9129030758748147,0.9039983774835868,0.83225,0.8255,0.8277110416323844,2.119119882583618,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,7019.168316831683,29706.536584111494,0,146416,708936,7558.811881188119,34719.083099379815,0,245760,763440
2,synthetic_40000_30_26_2_2_None_1,28000,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.8861786949767166,0.8832067258696559,0.8840156894061681,0.877132112118324,0.80625,0.8044166666666667,0.806910736322501,0.5285980701446533,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,253.46534653465346,25.346534653465348,0,256,25600,4.752475247524752,47.52475247524754,0,480,480
4,synthetic_40000_30_26_2_2_None_1,28000,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.8381893884904126,0.83471325987256,0.8296679756887431,0.8236998139000183,0.7568928571428571,0.7538333333333334,0.7535046728971964,0.5221118927001953,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,253.46534653465346,25.346534653465348,0,256,25600,9.504950495049505,95.04950495049508,0,960,960
8,synthetic_40000_30_26_2_2_None_1,28000,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.863405945193778,0.8632881336836149,0.8558644122411804,0.8553554032443034,0.7838928571428572,0.78575,0.7877837391663227,0.5468690395355225,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,253.46534653465346,25.346534653465348,0,256,25600,19.00990099009901,190.09900990099015,0,1920,1920
16,synthetic_40000_30_26_2_2_None_1,28000,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.8669149820538717,0.8616870496386886,0.8597639971231426,0.8532993223263525,0.7855714285714286,0.7818333333333334,0.7854450090149157,0.5776951313018799,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,253.46534653465346,25.346534653465348,0,256,25600,38.01980198019802,380.1980198019803,0,3840,3840
