hist_bin,dataset,n,m,args,remove_categorical,epsilon,final_trees,train_auc,test_auc,train_pr,test_pr,train_acc,test_acc,f1_score,training_time,avg_client_rounds_sent,std_client_rounds_sent,min_client_rounds_sent,max_client_rounds_set,total_client_rounds_sent,avg_client_rounds_received,std_client_rounds_received,min_client_rounds_received,max_client_rounds_received,total_client_rounds_received,avg_client_rounds_sent_payload,std_client_rounds_sent_payload,min_client_rounds_sent_payload,max_client_rounds_sent_payload,total_client_rounds_sent_payload,avg_client_rounds_received_payload,std_client_rounds_received_payload,min_client_rounds_received_payload,max_client_rounds_received_payload,total_client_rounds_received_payload
128,synthetic_500_30_26_2_2_None_1,1166,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.8108978036688881,0.7777529880478089,0.7994138578135344,0.769542450868826,0.7238421955403087,0.716566866267465,0.7053941908713691,0.2022998332977295,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,253.46534653465346,25.346534653465348,0,256,25600,304.15841584158414,3041.5841584158425,0,30720,30720
256,synthetic_500_30_26_2_2_None_1,1166,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.8462421113023523,0.8216095617529882,0.8301295600833982,0.802566141771235,0.7735849056603774,0.7524950099800399,0.7459016393442623,0.25115108489990234,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,253.46534653465346,25.346534653465348,0,256,25600,608.3168316831683,6083.168316831685,0,61440,61440
512,synthetic_500_30_26_2_2_None_1,1166,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.842184856642688,0.8230597609561754,0.8200783504355398,0.8201882779593018,0.7607204116638079,0.7365269461077845,0.7380952380952381,0.3442051410675049,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,253.46534653465346,25.346534653465348,0,256,25600,1216.6336633663366,12166.33663366337,0,122880,122880
2,synthetic_500_30_26_2_2_None_1,1166,30,"{'dp_method': '', 'split_method': 'hist_based', 'weight_update_method': 'xgboost', 'sketch_type': 'exact_quantiles', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,1.0,0.9353147410358565,1.0,0.9386951104245186,1.0,0.8502994011976048,0.8514851485148516,0.8214590549468994,4.9504950495049505,0.495049504950495,0,5,500,0.009900990099009901,0.09900990099009897,0,1,1,19408.633663366338,2993.2072924374015,0,20224,1960272,4.752475247524752,47.52475247524754,0,480,480
4,synthetic_500_30_26_2_2_None_1,1166,30,"{'dp_method': '', 'split_method': 'hist_based', 'weight_update_method': 'xgboost', 'sketch_type': 'exact_quantiles', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,1.0,0.9649561752988048,1.0,0.9648763755973118,1.0,0.9101796407185628,0.9112426035502957,1.047008991241455,4.9504950495049505,0.495049504950495,0,5,500,0.009900990099009901,0.09900990099009897,0,1,1,33905.74257425743,3391.3437818368216,0,34352,3424480,9.504950495049505,95.04950495049508,0,960,960
8,synthetic_500_30_26_2_2_None_1,1166,30,"{'dp_method': '', 'split_method': 'hist_based', 'weight_update_method': 'xgboost', 'sketch_type': 'exact_quantiles', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,1.0,0.9616573705179283,1.0,0.9638247663250524,1.0,0.8982035928143712,0.8986083499005965,1.3697669506072998,4.9504950495049505,0.495049504950495,0,5,500,0.009900990099009901,0.09900990099009897,0,1,1,61406.732673267325,6140.959100263629,0,62064,6202080,19.00990099009901,190.09900990099015,0,1920,1920
16,synthetic_500_30_26_2_2_None_1,1166,30,"{'dp_method': '', 'split_method': 'hist_based', 'weight_update_method': 'xgboost', 'sketch_type': 'exact_quantiles', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,1.0,0.9639043824701196,1.0,0.9633086417816283,1.0,0.9001996007984032,0.901185770750988,1.748054027557373,4.9504950495049505,0.495049504950495,0,5,500,0.009900990099009901,0.09900990099009897,0,1,1,116152.55445544554,11716.485115210764,0,117584,11731408,38.01980198019802,380.1980198019803,0,3840,3840
32,synthetic_500_30_26_2_2_None_1,1166,30,"{'dp_method': '', 'split_method': 'hist_based', 'weight_update_method': 'xgboost', 'sketch_type': 'exact_quantiles', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,1.0,0.9593625498007968,1.0,0.9575451262567964,1.0,0.8922155688622755,0.8924302788844621,2.8331589698791504,4.9504950495049505,0.495049504950495,0,5,500,0.009900990099009901,0.09900990099009897,0,1,1,224911.52475247523,23199.886208578082,0,228448,22716064,76.03960396039604,760.3960396039606,0,7680,7680
64,synthetic_500_30_26_2_2_None_1,1166,30,"{'dp_method': '', 'split_method': 'hist_based', 'weight_update_method': 'xgboost', 'sketch_type': 'exact_quantiles', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,1.0,0.9618964143426295,1.0,0.961537401901628,1.0,0.9001996007984032,0.9007936507936508,5.033190965652466,4.9504950495049505,0.495049504950495,0,5,500,0.009900990099009901,0.09900990099009897,0,1,1,444458.297029703,45160.6753015713,0,450912,44890288,152.07920792079207,1520.7920792079212,0,15360,15360
128,synthetic_500_30_26_2_2_None_1,1166,30,"{'dp_method': '', 'split_method': 'hist_based', 'weight_update_method': 'xgboost', 'sketch_type': 'exact_quantiles', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,1.0,0.957593625498008,1.0,0.953775653338022,1.0,0.9001996007984032,0.9015748031496063,9.489023923873901,4.9504950495049505,0.495049504950495,0,5,500,0.009900990099009901,0.09900990099009897,0,1,1,882374.6534653465,89661.06940793738,0,895216,89119840,304.15841584158414,3041.5841584158425,0,30720,30720
256,synthetic_500_30_26_2_2_None_1,1166,30,"{'dp_method': '', 'split_method': 'hist_based', 'weight_update_method': 'xgboost', 'sketch_type': 'exact_quantiles', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,1.0,0.9669800796812749,1.0,0.966620283623747,1.0,0.9041916167664671,0.9047619047619048,17.36980390548706,4.9504950495049505,0.495049504950495,0,5,500,0.009900990099009901,0.09900990099009897,0,1,1,1760447.207920792,177474.97369088558,0,1783040,177805168,608.3168316831683,6083.168316831685,0,61440,61440
512,synthetic_500_30_26_2_2_None_1,1166,30,"{'dp_method': '', 'split_method': 'hist_based', 'weight_update_method': 'xgboost', 'sketch_type': 'exact_quantiles', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,1.0,0.9675856573705179,1.0,0.96901311488842,1.0,0.9201596806387226,0.921259842519685,28.506622076034546,4.9504950495049505,0.495049504950495,0,5,500,0.009900990099009901,0.09900990099009897,0,1,1,3505394.693069307,364964.0500064408,0,3565680,354044864,1216.6336633663366,12166.33663366337,0,122880,122880
2,synthetic_1000_30_26_2_2_None_1,2333,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.7973212710917749,0.768447073788295,0.7879010959892399,0.7646490600779384,0.7218174024860694,0.694,0.701171875,0.19394779205322266,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,279.6039603960396,119.7879379709208,0,976,28240,19.00990099009901,105.09312184156508,0,960,1920
4,synthetic_1000_30_26_2_2_None_1,2333,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.8297460168146275,0.8146432585730342,0.8321499233085385,0.8254810523862905,0.7441063009001286,0.742,0.7430278884462151,0.19004011154174805,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,316.990099009901,283.05289345991474,0,1696,32016,61.78217821782178,283.87835925040304,0,1920,6240
8,synthetic_1000_30_26_2_2_None_1,2333,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.8600417426068551,0.8166672666690666,0.8552646193042573,0.8146362094775974,0.7792541791684526,0.733,0.7359050445103857,0.19504785537719727,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,379.8811881188119,560.0640572827133,0,3104,38368,125.94059405940594,574.725381201898,0,3840,12720
16,synthetic_1000_30_26_2_2_None_1,2333,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.835733288259157,0.8067952271809087,0.833222891398734,0.8162203770747547,0.7552507501071581,0.731,0.7312687312687314,0.22431516647338867,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,494.970297029703,1067.157178986436,0,5792,49992,244.75247524752476,1117.5544322441424,0,7680,24720
32,synthetic_1000_30_26_2_2_None_1,2333,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.8412428714210123,0.7987951951807808,0.8347893620251543,0.8039891143017754,0.7663951993141878,0.736,0.7370517928286853,0.26271986961364746,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,713.980198019802,2027.3564799111145,0,10368,72112,541.7821782178218,2435.535761922451,0,15360,54720
64,synthetic_1000_30_26_2_2_None_1,2333,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.8105245752248809,0.7722150888603553,0.8225614416350278,0.7795604883082025,0.7226746678096871,0.696,0.7104761904761906,0.30719614028930664,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,1144.8712871287128,3917.3896179824337,0,19592,115632,1021.7821782178218,4625.088791449446,0,30720,103200
128,synthetic_1000_30_26_2_2_None_1,2333,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.882318919395614,0.854935419741679,0.8758455259618004,0.8564986020235064,0.8024003429061295,0.77,0.7662601626016261,0.4222841262817383,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,2112.237623762376,8189.557684774424,0,41584,213336,2093.4653465346537,9438.06705705949,0,61440,211440
256,synthetic_1000_30_26_2_2_None_1,2333,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.8168462284672822,0.7947391789567159,0.8188368095112883,0.7849220349693857,0.7419631375910845,0.714,0.7228682170542635,0.6914348602294922,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,3883.7227722772277,15963.470043945234,0,77536,392256,3958.8118811881186,18085.06233819758,0,122880,399840
512,synthetic_1000_30_26_2_2_None_1,2333,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.8440796049150451,0.8193752775011099,0.8438235962812595,0.8294333544301491,0.7659665666523789,0.746,0.7413441955193482,1.1460278034210205,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,7780.990099009901,33172.00653733164,0,164328,785880,9108.118811881188,40814.07854346611,0,245760,919920
2,synthetic_1000_30_26_2_2_None_1,2333,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.8672445470045269,0.8346233384933541,0.8722931729468724,0.8273303528672005,0.7852550364337763,0.753,0.7461459403905447,0.17078614234924316,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,253.46534653465346,25.346534653465348,0,256,25600,4.752475247524752,47.52475247524754,0,480,480
4,synthetic_1000_30_26_2_2_None_1,2333,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.8717539243929685,0.8332713330853325,0.864505876084573,0.8390352068913032,0.7916845263609087,0.742,0.7440476190476192,0.1687028408050537,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,253.46534653465346,25.346534653465348,0,256,25600,9.504950495049505,95.04950495049508,0,960,960
8,synthetic_1000_30_26_2_2_None_1,2333,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.878154212475748,0.8500954003816015,0.8763729082675804,0.8537878140151537,0.7916845263609087,0.766,0.7636363636363636,0.17864990234375,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,253.46534653465346,25.346534653465348,0,256,25600,19.00990099009901,190.09900990099015,0,1920,1920
16,synthetic_1000_30_26_2_2_None_1,2333,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.8902838203304133,0.8526114104456417,0.8863352876648474,0.8439571528044846,0.8131161594513502,0.773,0.771859296482412,0.18444299697875977,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,253.46534653465346,25.346534653465348,0,256,25600,38.01980198019802,380.1980198019803,0,3840,3840
32,synthetic_1000_30_26_2_2_None_1,2333,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.8757738550179317,0.8484953939815759,0.8819912828804302,0.8558259940419988,0.7993999142734677,0.77,0.7681451612903226,0.18417096138000488,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,253.46534653465346,25.346534653465348,0,256,25600,76.03960396039604,760.3960396039606,0,7680,7680
64,synthetic_1000_30_26_2_2_None_1,2333,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.8910201951907814,0.8621114484457937,0.8924335424880777,0.8764952046318515,0.8182597513930562,0.783,0.776519052523172,0.19639086723327637,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,253.46534653465346,25.346534653465348,0,256,25600,152.07920792079207,1520.7920792079212,0,15360,15360
128,synthetic_1000_30_26_2_2_None_1,2333,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9146334293609264,0.8854675418701674,0.9134692835734965,0.8930482360622618,0.8294042006000857,0.801,0.7983789260385005,0.25180578231811523,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,253.46534653465346,25.346534653465348,0,256,25600,304.15841584158414,3041.5841584158425,0,30720,30720
256,synthetic_1000_30_26_2_2_None_1,2333,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.8611757010994178,0.8262993051972207,0.8674667885589671,0.8376635299313727,0.7843977711101586,0.758,0.7560483870967742,0.28917717933654785,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,253.46534653465346,25.346534653465348,0,256,25600,608.3168316831683,6083.168316831685,0,61440,61440
512,synthetic_1000_30_26_2_2_None_1,2333,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.8841194367687695,0.862747450989804,0.8789450841376423,0.8647703890449484,0.8079725675096442,0.788,0.7867203219315896,0.3838520050048828,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,253.46534653465346,25.346534653465348,0,256,25600,1216.6336633663366,12166.33663366337,0,122880,122880
2,synthetic_1000_30_26_2_2_None_1,2333,30,"{'dp_method': '', 'split_method': 'hist_based', 'weight_update_method': 'xgboost', 'sketch_type': 'exact_quantiles', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9998177435475336,0.9665158660634643,0.9998150539549533,0.9687380690116214,0.9944277753964852,0.908,0.9068825910931174,0.990886926651001,4.9504950495049505,0.495049504950495,0,5,500,0.009900990099009901,0.09900990099009897,0,1,1,19639.603960396038,2586.340325401163,0,20224,1983600,4.752475247524752,47.52475247524754,0,480,480
4,synthetic_1000_30_26_2_2_None_1,2333,30,"{'dp_method': '', 'split_method': 'hist_based', 'weight_update_method': 'xgboost', 'sketch_type': 'exact_quantiles', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,1.0,0.9784119136476545,1.0,0.9819064319398138,0.9995713673381912,0.936,0.9357429718875503,1.0720300674438477,4.9504950495049505,0.495049504950495,0,5,500,0.009900990099009901,0.09900990099009897,0,1,1,33921.74257425743,3392.7448470373256,0,34400,3426096,9.504950495049505,95.04950495049508,0,960,960
8,synthetic_1000_30_26_2_2_None_1,2333,30,"{'dp_method': '', 'split_method': 'hist_based', 'weight_update_method': 'xgboost', 'sketch_type': 'exact_quantiles', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,1.0,0.98562794251177,1.0,0.9873240104618222,1.0,0.946,0.9459999999999998,1.332367181777954,4.9504950495049505,0.495049504950495,0,5,500,0.009900990099009901,0.09900990099009897,0,1,1,61419.56435643564,6142.138380842832,0,62160,6203376,19.00990099009901,190.09900990099015,0,1920,1920
16,synthetic_1000_30_26_2_2_None_1,2333,30,"{'dp_method': '', 'split_method': 'hist_based', 'weight_update_method': 'xgboost', 'sketch_type': 'exact_quantiles', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,1.0,0.9855719422877692,1.0,0.9872973541058591,1.0,0.946,0.945233265720081,1.84716796875,4.9504950495049505,0.495049504950495,0,5,500,0.009900990099009901,0.09900990099009897,0,1,1,116315.72277227722,11631.649909033245,0,117696,11747888,38.01980198019802,380.1980198019803,0,3840,3840
32,synthetic_1000_30_26_2_2_None_1,2333,30,"{'dp_method': '', 'split_method': 'hist_based', 'weight_update_method': 'xgboost', 'sketch_type': 'exact_quantiles', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,1.0,0.9848279393117573,1.0,0.9871561788815644,1.0,0.939,0.9378185524974515,2.9694368839263916,4.9504950495049505,0.495049504950495,0,5,500,0.009900990099009901,0.09900990099009897,0,1,1,226072.71287128713,22607.282579523537,0,228448,22833344,76.03960396039604,760.3960396039606,0,7680,7680
64,synthetic_1000_30_26_2_2_None_1,2333,30,"{'dp_method': '', 'split_method': 'hist_based', 'weight_update_method': 'xgboost', 'sketch_type': 'exact_quantiles', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,1.0,0.9858599434397737,1.0,0.9877152679194103,1.0,0.939,0.9380710659898478,4.912658929824829,4.9504950495049505,0.495049504950495,0,5,500,0.009900990099009901,0.09900990099009897,0,1,1,445011.0099009901,44863.67851824035,0,450496,44946112,152.07920792079207,1520.7920792079212,0,15360,15360
128,synthetic_1000_30_26_2_2_None_1,2333,30,"{'dp_method': '', 'split_method': 'hist_based', 'weight_update_method': 'xgboost', 'sketch_type': 'exact_quantiles', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,1.0,0.9869559478237914,1.0,0.9887314340925749,1.0,0.949,0.9487437185929647,8.786595106124878,4.9504950495049505,0.495049504950495,0,5,500,0.009900990099009901,0.09900990099009897,0,1,1,884624.792079208,88462.96078930568,0,896160,89347104,304.15841584158414,3041.5841584158425,0,30720,30720
256,synthetic_1000_30_26_2_2_None_1,2333,30,"{'dp_method': '', 'split_method': 'hist_based', 'weight_update_method': 'xgboost', 'sketch_type': 'exact_quantiles', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,1.0,0.9858559434237737,1.0,0.9874026062856511,1.0,0.943,0.9425981873111783,17.02168607711792,4.9504950495049505,0.495049504950495,0,5,500,0.009900990099009901,0.09900990099009897,0,1,1,1758087.9207920793,178635.33691065115,0,1780944,177566880,608.3168316831683,6083.168316831685,0,61440,61440
512,synthetic_1000_30_26_2_2_None_1,2333,30,"{'dp_method': '', 'split_method': 'hist_based', 'weight_update_method': 'xgboost', 'sketch_type': 'exact_quantiles', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,1.0,0.9844159376637508,1.0,0.9861418988707755,1.0,0.941,0.9401015228426397,34.138628005981445,4.9504950495049505,0.495049504950495,0,5,500,0.009900990099009901,0.09900990099009897,0,1,1,3518645.8613861385,351864.7398789481,0,3556384,355383232,1216.6336633663366,12166.33663366337,0,122880,122880
2,synthetic_1000_30_26_2_2_None_1,2333,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.7918021341642659,0.7727150908603635,0.779920731125505,0.761608666170194,0.7141020145735105,0.7,0.7035573122529644,0.21061110496520996,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,279.6039603960396,119.7879379709208,0,976,28240,19.00990099009901,105.09312184156508,0,960,1920
4,synthetic_1000_30_26_2_2_None_1,2333,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.8279535833970251,0.8272713090852364,0.8176934029252361,0.8318517776574907,0.7522503214744963,0.748,0.7534246575342465,0.21028590202331543,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,316.1980198019802,279.4792193625222,0,1664,31936,61.78217821782178,283.87835925040304,0,1920,6240
