hist_bin,dataset,args,remove_categorical,num_trees,final_trees,train_auc,test_auc,train_pr,test_pr,train_acc,test_acc,f1_score,training_time
32,Credit 1_1,"{'dp_method': '', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'gbm', 'feature_interaction_method': 'cyclical', 'feature_interaction_k': 1, 'max_depth': 3, 'epsilon': 1, 'num_trees': 50}",False,50,50,0.8079816063331087,0.7998858631585418,0.3391087273563278,0.3344998638659838,0.9306552002660712,0.9307391702003824,0.022682831443097382,0.3760843276977539
32,Credit 1_1,"{'dp_method': '', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'gbm', 'feature_interaction_method': 'cyclical', 'feature_interaction_k': 1, 'max_depth': 3, 'epsilon': 1, 'num_trees': 75}",False,75,75,0.7911609881178928,0.7871514118008148,0.313941362845099,0.3116894885940875,0.9306433220886587,0.9307391702003824,0.022682831443097382,0.5381217002868652
32,Credit 1_1,"{'dp_method': '', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'gbm', 'feature_interaction_method': 'cyclical', 'feature_interaction_k': 1, 'max_depth': 3, 'epsilon': 1, 'num_trees': 100}",False,100,100,0.8098705238073105,0.8047334622169143,0.32921129141437344,0.3269945737480016,0.9306670784434836,0.9307668856184695,0.023455824863174355,0.7231631278991699
32,Credit 1_1,"{'dp_method': '', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'gbm', 'feature_interaction_method': 'cyclical', 'feature_interaction_k': 1, 'max_depth': 3, 'epsilon': 1, 'num_trees': 200}",False,200,200,0.8109962385219605,0.8048482596261296,0.3376431309968686,0.336191501040386,0.9316292108138927,0.9317092098334303,0.0708898944193062,1.359306812286377
32,Credit 1_1,"{'dp_method': '', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'gbm', 'feature_interaction_method': 'cyclical', 'feature_interaction_k': 1, 'max_depth': 3, 'epsilon': 1, 'num_trees': 300}",False,300,300,0.8121513131896343,0.8062215930617955,0.3457942385673826,0.3396654304909309,0.9332090084097496,0.9328455419750007,0.23249920810896424,1.8844242095947266
32,Credit 1_1,"{'dp_method': '', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'xgboost', 'feature_interaction_method': 'cyclical', 'feature_interaction_k': 1, 'max_depth': 3, 'epsilon': 1, 'num_trees': 10}",False,10,10,0.6264038759938579,0.6247959813909034,0.14605125371133482,0.15072981878796848,0.9306552002660712,0.9307391702003824,0.022682831443097382,0.10602355003356934
32,Credit 1_1,"{'dp_method': '', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'xgboost', 'feature_interaction_method': 'cyclical', 'feature_interaction_k': 1, 'max_depth': 3, 'epsilon': 1, 'num_trees': 25}",False,25,25,0.8019283401119803,0.795869177549659,0.3292405924675709,0.33030798265118266,0.9321993633296907,0.9324020952856074,0.1421034118888498,0.2140483856201172
32,Credit 1_1,"{'dp_method': '', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'xgboost', 'feature_interaction_method': 'cyclical', 'feature_interaction_k': 1, 'max_depth': 3, 'epsilon': 1, 'num_trees': 50}",False,50,50,0.7811636731734258,0.7775539860286117,0.3175955458488872,0.3179404172948739,0.9292773316862261,0.9296859843130734,0.3218390804597701,0.34807872772216797
32,Credit 1_1,"{'dp_method': '', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'xgboost', 'feature_interaction_method': 'cyclical', 'feature_interaction_k': 1, 'max_depth': 3, 'epsilon': 1, 'num_trees': 75}",False,75,75,0.8143526103082129,0.808902613042093,0.34437271000024317,0.3406835828668384,0.9296811897182496,0.9308777472908178,0.3454068241469816,0.5091140270233154
32,Credit 1_1,"{'dp_method': '', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'sketch_type': 'uniform', 'track_budget': False, 'weight_update_method': 'xgboost', 'feature_interaction_method': 'cyclical', 'feature_interaction_k': 1, 'max_depth': 3, 'epsilon': 1, 'num_trees': 100}",False,100,100,0.8162465400315486,0.8103232020218887,0.3434700898027647,0.33974296458663333,0.9287428137026654,0.9294919763864637,0.3439917483238783,0.6821527481079102
